"Symbol","Name","Exchange"
"USX","U.S. Xpress Enterprises, Inc. Class A Common Stock","NYSE"
"UTF","Cohen & Steers Infrastructure Fund, Inc Common Stock","NYSE"
"UTI","Universal Technical Institute Inc Common Stock","NYSE"
"UTL","UNITIL Corporation Common Stock","NYSE"
"UTZ","Utz Brands Inc Class A Common Stock ","NYSE"
"UVE","UNIVERSAL INSURANCE HOLDINGS INC Common Stock","NYSE"
"UVV","Universal Corporation Common Stock","NYSE"
"UWMC","UWM Holdings Corporation Class A Common Stock","NYSE"
"UWMC-WT","UWM Holdings Corporation Warrant","NYSE"
"UZA","United States Cellular Corporation 6.95% Senior Notes due 2060","NYSE"
"UZB","United States Cellular Corporation 7.25% Senior Notes due 2063","NYSE"
"UZC","United States Cellular Corporation 7.25% Senior Notes due 2064","NYSE"
"UZD","United States Cellular Corporation 6.250% Senior Notes due 2069","NYSE"
"UZE","United States Cellular Corporation 5.500% Senior Notes due 2070","NYSE"
"V","Visa Inc.","NYSE"
"VAC","Marriott Vacations Worldwide Corporation Common Stock","NYSE"
"VALE","VALE S.A.  American Depositary Shares Each Representing one common share","NYSE"
"VAPO","Vapotherm, Inc. Common Stock","NYSE"
"VBF","Invesco Bond Fund Common Stock","NYSE"
"VCIF","Vertical Capital Income Fund Common Shares of Beneficial Interest","NYSE"
"VCRA","Vocera Communications, Inc. Common Stock","NYSE"
"VCV","Invesco California Value Municipal Income Trust Common Stock","NYSE"
"VEC","Vectrus, Inc. Common Stock","NYSE"
"VEDL","Vedanta Limited  American Depositary Shares (Each representing four equity shares)","NYSE"
"VEEV","Veeva Systems Inc. Class A Common Stock","NYSE"
"VEI","Vine Energy Inc. Class A Common Stock","NYSE"
"VEL","Velocity Financial, Inc. Common Stock","NYSE"
"VER","VEREIT, Inc. Common Stock","NYSE"
"VER-PF","VEREIT, Inc. 6.70% Series F Cumulative Redeemable Preferred Stock","NYSE"
"VET","Vermilion Energy Inc. Common (Canada)","NYSE"
"VFC","V.F. Corporation Common Stock","NYSE"
"VGAC","VG Acquisition Corp. Class A Ordinary Shares","NYSE"
"VGAC-UN","VG Acquisition Corp. Units, each consisting of one Class A ordinary share and one-third of one redeemable warrant","NYSE"
"VGAC-WT","VG Acquisition Corp. Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","NYSE"
"VGI","Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest","NYSE"
"VGII-UN","Virgin Group Acquisition Corp. II Units, each consisting of one Class A ordinary share and one-fifth of one redeemable warrant","NYSE"
"VGM","Invesco Trust for Investment Grade Municipals Common Stock (DE)","NYSE"
"VGR","Vector Group Ltd. Common Stock","NYSE"
"VHC","VirnetX Holding Corp Common Stock","NYSE"
"VHI","Valhi, Inc. Common Stock","NYSE"
"VIAO","VIA optronics AG American Depositary Shares, each representing one-fifth of an Ordinary Share","NYSE"
"VICI","VICI Properties Inc. Common Stock","NYSE"
"VIPS","Vipshop Holdings Limited American Depositary Shares, each representing two ordinary shares","NYSE"
"VIST","Vista Oil & Gas, S.A.B. de C.V. American Depositary Shares, each representing one series A share, with no par value","NYSE"
"VIV","Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share)","NYSE"
"VKQ","Invesco Municipal Trust Common Stock","NYSE"
"VLO","Valero Energy Corporation Common Stock","NYSE"
"VLRS","Controladora Vuela Compania de Aviacion, S.A.B. de C.V. American Depositary Shares, each representing ten (10) Ordinary Participation Certificates","NYSE"
"VLT","Invesco High Income Trust II","NYSE"
"VMC","Vulcan Materials Company (Holding Company) Common Stock","NYSE"
"VMI","Valmont Industries, Inc. Common Stock","NYSE"
"VMO","Invesco Municipal Opportunity Trust Common Stock","NYSE"
"VMW","Vmware, Inc. Common stock, Class A","NYSE"
"VNCE","Vince Holding Corp. Common Stock","NYSE"
"VNE","Veoneer, Inc. Common Stock ","NYSE"
"VNO","Vornado Realty Trust Common Stock","NYSE"
"VNO-PK","Vornado Realty Trust Pfd S K","NYSE"
"VNO-PL","Vornado Realty Trust Pfd Ser L %","NYSE"
"VNO-PM","Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share, no par value per share","NYSE"
"VNO-PN","Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share","NYSE"
"VNT","Vontier Corporation Common Stock ","NYSE"
"VNTR","Venator Materials PLC Ordinary Shares","NYSE"
"VOC","VOC Energy Trust Units of Beneficial Interest","NYSE"
"VOYA","Voya Financial, Inc. Common Stock","NYSE"
"VOYA-PB","Voya Financial, Inc. Depositary Shares, each representing a 1/40th interest in a share of 5.35% Fixed-Rate Reset Non-Cumulative Preferred Stock, Series B","NYSE"
"VPCC-UN","VPC Impact Acquisition Holdings III, Inc. Units, each consisting of one share of Class A common stock and one-fourth of one redeemable warrant","NYSE"
"VPG","Vishay Precision Group, Inc. Common Stock","NYSE"
"VPV","Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE)","NYSE"
"VRS","Verso Corporation Common Stock","NYSE"
"VRT","Vertiv Holdings, LLC Class A Common Stock","NYSE"
"VRTV","Veritiv Corporation Common Stock","NYSE"
"VSH","Vishay Intertechnology, Inc. Common Stock","NYSE"
"VST","Vistra Corp. Common Stock","NYSE"
"VST-WTA","Vistra Corp. Warrants to purchase Common Stock (Expirig February 2, 2024)","NYSE"
"VSTO","Vista Outdoor Inc. Common Stock","NYSE"
"VTA","Invesco Credit Opportunities Fund Common Shares of Beneficial Interest","NYSE"
"VTN","Invesco Trust for Investment Grade New York Municipals Common Stock","NYSE"
"VTOL","Bristow Group, Inc. Common Stock","NYSE"
"VTR","Ventas, Inc. Common Stock","NYSE"
"VVI","Viad Corp Common Stock","NYSE"
"VVNT","Vivint Smart Home, Inc. ","NYSE"
"VVR","Invesco Senior Income Trust Common Stock (DE)","NYSE"
"VVV","Valvoline Inc. Common Stock","NYSE"
"VYGG","Vy Global Growth Class A Ordinary Shares","NYSE"
"VYGG-UN","Vy Global Growth Units, each consisting of one Class A Ordinary Share, and one fifth of one Warrant to acquire one Class A Ordinary Share","NYSE"
"VYGG-WT","Vy Global Growth Warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50","NYSE"
"VZ","Verizon Communications Inc. Common Stock","NYSE"
"VZIO","VIZIO Holding Corp. Class A Common Stock","NYSE"
"W","Wayfair Inc. Class A Common Stock","NYSE"
"WAB","Westinghouse Air Brake Technologies Corporation Common Stock","NYSE"
"WAL","Western Alliance Bancorporation Common Stock (DE)","NYSE"
"WALA","Western Alliance Bancorporation 6.25% Subordinated Debentures due 2056","NYSE"
"WARR","Warrior Technologies Acquisition Company Class A Common Stock","NYSE"
"WARR-UN","Warrior Technologies Acquisition Company Units","NYSE"
"WARR-WT","Warrior Technologies Acquisition Company Warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50","NYSE"
"WAT","Waters Corporation Common Stock","NYSE"
"WBK","Westpac Banking Corporation Common Stock","NYSE"
"WBS","Webster Financial Corporation Common Stock","NYSE"
"WBS-PF","Webster Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock","NYSE"
"WBT","Welbilt, Inc. Common Stock","NYSE"
"WCC","WESCO International, Inc. Common Stock","NYSE"
"WCC-PA","WESCO International, Inc. Depositary Shares each representing 1/1,000th interest in a share of Series A Fixed-Rate Reset Cumulative Perpetual Preferred Stock","NYSE"
"WCN","Waste Connections, Inc. Common Shares","NYSE"
"WD","Walker & Dunlop, Inc Common Stock","NYSE"
"WDR","Waddell & Reed Financial, Inc. Common Stock","NYSE"
"WEA","Western Asset Bond Fund Share of Beneficial Interest","NYSE"
"WEC","WEC Energy Group, Inc. Common Stock","NYSE"
"WEI","Weidai Ltd. American depositary shares, each  representing one (1) Class A ordinary share","NYSE"
"WELL","Welltower Inc. Common Stock","NYSE"
"WES","Western Midstream Partners, LP Common Units Representing Limited Partner Interests","NYSE"
"WEX","WEX Inc. common stock","NYSE"
"WF","Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock)","NYSE"
"WFC","Wells Fargo & Company Common Stock","NYSE"
"WFC-PA","Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series AA","NYSE"
"WFC-PC","Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series CC","NYSE"
"WFC-PL","Wells Fargo & Company Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Class A Preferred Stock, Series L","NYSE"
"WFC-PN","Wells Fargo & Company Dep Shs Repstg 1/1000th Perp Pfd Cl A Ser N","NYSE"
"WFC-PO","Wells Fargo & Company Depositary Shares Representing 1/1000th Perpetual Preferred Class A Series O","NYSE"
"WFC-PQ","Wells Fargo & Company Depositary Shares Representing 1/1000th Interest Perpetual Preferred Class A Series Q Fixed to Floating","NYSE"
"WFC-PR","Wells Fargo & Company Dep Shs Repstg 1/1000th Int Perp Pfd Cl A (Ser R Fixed To Flltg)","NYSE"
"WFC-PX","Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series X","NYSE"
"WFC-PY","Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series Y","NYSE"
"WFC-PZ","Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock, Series Z","NYSE"
"WFG","West Fraser Timber Co. Ltd Common stock","NYSE"
"WGO","Winnebago Industries, Inc. Common Stock","NYSE"
"WH","Wyndham Hotels & Resorts, Inc. Common Stock ","NYSE"
"WHD","Cactus, Inc. Class A Common Stock","NYSE"
"WHG","Westwood Holdings Group Inc Common Stock","NYSE"
"WHR","Whirlpool Corporation Common Stock","NYSE"
"WIA","Western Asset Inflation-Linked Income Fund","NYSE"
"WIT","Wipro Limited Common Stock","NYSE"
"WIW","Western Asset Inflation-Linked Opportunities & Income Fund","NYSE"
"WK","Workiva Inc. Class A Common Stock","NYSE"
"WLK","Westlake Chemical Corporation Common Stock","NYSE"
"WLKP","Westlake Chemical Partners LP Common Units representing limited partner interests","NYSE"
"WLL","Whiting Petroleum Corporation Common Stock (New)","NYSE"
"WM","Waste Management, Inc. Common Stock","NYSE"
"WMB","Williams Companies, Inc. (The) Common Stock","NYSE"
"WMC","Western Asset Mortgage Capital Corporation Common Stock","NYSE"
"WMK","Weis Markets, Inc. Common Stock","NYSE"
"WMS","Advanced Drainage Systems, Inc. Common Stock","NYSE"
"WMT","Walmart Inc. Common Stock","NYSE"
"WNC","Wabash National Corporation Common Stock","NYSE"
"WNS","WNS (Holdings) Limited Sponsored ADR (Jersey)","NYSE"
"WOR","Worthington Industries, Inc. Common Stock","NYSE"
"WORK","Slack Technologies, Inc. Class A Common Stock","NYSE"
"WOW","WideOpenWest, Inc. Common Stock","NYSE"
"WPC","W. P. Carey Inc. REIT","NYSE"
"WPCA-UN","Warburg Pincus Capital Corporation IA Units, each consisting of one Class A ordinary share, and one-fifth of one redeemable warrant","NYSE"
"WPCB-UN","Warburg Pincus Capital Corporation IB Units, each consisting of one Class A ordinary share, and one-fifth of one redeemable warrant","NYSE"
"WPF","Foley Trasimene Acquisition Corp. Class A CommonStock","NYSE"
"WPF-UN","Foley Trasimene Acquisition Corp. Units, each consisting of one Class A common stock and one-third of one redeemable warrant","NYSE"
"WPF-WT","Foley Trasimene Acquisition Corp. Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50 per share","NYSE"
"WPG","Washington Prime Group Inc. Common Stock","NYSE"
"WPG-PH","Washington Prime Group Inc. 7.5% Series H Cumulative Redeemable Preferred SBI","NYSE"
"WPG-PI","Washington Prime Group Inc. 6.875% Series I Cumulative Redeemable Preferred SBI","NYSE"
"WPM","Wheaton Precious Metals Corp Common Shares (Canada)","NYSE"
"WPP","WPP plc American Depositary Shares","NYSE"
"WRB","W.R. Berkley Corporation Common Stock","NYSE"
"WRB-PD","W.R. Berkley Corporation 5.75% Subordinated Debentures due 2056","NYSE"
"WRB-PE","W.R. Berkley Corporation 5.70% Subordinated Debentures due 2058","NYSE"
"WRB-PF","W.R. Berkley Corporation 5.10% Subordinated Debentures due 2059","NYSE"
"WRB-PG","W.R. Berkley Corporation 4.25% Subordinated Debentures due 2060","NYSE"
"WRB-PH","W.R. Berkley Corporation 4.125% Subordinated Debentures due 2061","NYSE"
"WRE","Washington Real Estate Investment Trust Common Stock","NYSE"
"WRI","Weingarten Realty Investors Common Stock","NYSE"
"WRK","Westrock Company Common Stock","NYSE"
"WSM","Williams-Sonoma, Inc. Common Stock (DE)","NYSE"
"WSO","Watsco, Inc. Common Stock","NYSE"
"WSO-B","Watsco, Inc. Class B Common Stock","NYSE"
"WSR","Whitestone REIT Common Shares","NYSE"
"WST","West Pharmaceutical Services, Inc. Common Stock","NYSE"
"WTI","W&T Offshore, Inc. Common Stock","NYSE"
"WTM","White Mountains Insurance Group, Ltd. Common Stock","NYSE"
"WTRG","Essential Utilities, Inc. Common Stock","NYSE"
"WTRU","Essential Utilities, Inc. 6.00% TEU","NYSE"
"WTS","Watts Water Technologies, Inc. Class A Common Stock","NYSE"
"WTTR","Select Energy Services, Inc. Class A Common Stock","NYSE"
"WU","Western Union Company (The) Common Stock","NYSE"
"WWE","World Wrestling Entertainment, Inc. Class A Common Stock","NYSE"
"WWW","Wolverine World Wide, Inc. Common Stock","NYSE"
"WY","Weyerhaeuser Company Common Stock","NYSE"
"X","United States Steel Corporation Common Stock","NYSE"
"XEC","Cimarex Energy Co Common Stock","NYSE"
"XFLT","XAI Octagon Floating Rate & Alternative Income Term Trust Common Shares of Beneficial Interest","NYSE"
"XFLT-PA","XAI Octagon Floating Rate & Alternative Income Term Trust 6.50% Series 2026 Term Preferred Shares, (Liquidation Preference $25.00)","NYSE"
"XHR","Xenia Hotels & Resorts, Inc. Common Stock","NYSE"
"XIN","Xinyuan Real Estate Co Ltd American Depositary Shares","NYSE"
"XL","XL Fleet Corp. Class A Common Stock","NYSE"
"XOM","Exxon Mobil Corporation Common Stock","NYSE"
"XPEV","XPeng Inc. American depositary shares, each representing two Class A ordinary shares","NYSE"
"XPO","XPO Logistics, Inc.","NYSE"
"XPOA","DPCM Capital, Inc. Class A Common Stock","NYSE"
"XPOA-UN","DPCM Capital, Inc. Units, each consisting of one share of Class A common stock and one-third of one redeemable warrant","NYSE"
"XPOA-WT","DPCM Capital, Inc. Warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50","NYSE"
"XRX","Xerox Holdings Corporation Common Stock","NYSE"
"XYF","X Financial American Depositary Shares, each representing six Class A Ordinary Shares","NYSE"
"XYL","Xylem Inc. Common Stock New","NYSE"
"Y","Alleghany Corporation Common Stock","NYSE"
"YAC","Yucaipa Acquisition Corporation Class A Ordinary Shares","NYSE"
"YAC-UN","Yucaipa Acquisition Corporation Units, each consisting of one Class A ordinary share and one-third of one redeemable warrant","NYSE"
"YAC-WT","Yucaipa Acquisition Corporation Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","NYSE"
"YALA","Yalla Group Limited American Depositary Shares, each representing one Class A Ordinary Share","NYSE"
"YELP","Yelp Inc. Common Stock","NYSE"
"YETI","YETI Holdings, Inc. Common Stock","NYSE"
"YEXT","Yext, Inc. Common Stock","NYSE"
"YPF","YPF Sociedad Anonima Common Stock","NYSE"
"YRD","Yiren Digital Ltd. American Depositary Shares, each representing two ordinary shares","NYSE"
"YSG","Yatsen Holding Limited American Depositary Shares, each representing four Class A ordinary shares","NYSE"
"YTPG","TPG Pace Beneficial II Corp. Class A Ordinary Shares","NYSE"
"YUM","Yum! Brands, Inc.","NYSE"
"YUMC","Yum China Holdings, Inc. Common Stock","NYSE"
"ZBH","Zimmer Biomet Holdings, Inc. Common Stock","NYSE"
"ZEN","Zendesk, Inc. Common Stock","NYSE"
"ZEPP","Zepp Health Corporation American Depositary Shares","NYSE"
"ZH","Zhihu Inc. American Depositary Shares (every two of each representing one Class A ordinary share)","NYSE"
"ZIM","ZIM Integrated Shipping Services Ltd. Ordinary Shares","NYSE"
"ZNH","China Southern Airlines Company Limited Common Stock","NYSE"
"ZTO","ZTO Express (Cayman) Inc. American Depositary Shares, each representing one Class A ordinary share.","NYSE"
"ZTR","Virtus Total Return Fund Inc.","NYSE"
"ZTS","Zoetis Inc. Class A Common Stock","NYSE"
"ZUO","Zuora, Inc. Class A Common Stock","NYSE"
"ZYME","Zymeworks Inc. Common Shares","NYSE"
"ADS.DE","Adidas AG","GER"
"BAYN.DE","Bayer Aktiengesellschaft","GER"
"DAI.DE","Daimler AG","GER"
"WDI.DE","Wirecard AG","GER"
"ALV.DE","Allianz SE","GER"
"LO3.DE","Lonza Group Ltd","GER"
"IVX.DE","InVision Aktiengesellschaft","GER"
"RSTA.DE","RIB Software AG","GER"
"VWS.DE","Vestas Wind Systems A/S","GER"
